('BCI', 2171781.501961646, [-54450.48117047324, -82709.74698182906, -119199.66270919594, -137858.16137291925, -167435.2189821266, -181959.87426756314, -185778.6474560079, -160606.60458881911])
('BCI', 2171781.505957648, [-54433.00210630919, -82712.2727289525, -119206.41293602144, -137869.58311433592, -167447.5794968104, -181968.3455787117, -185751.6465487059, -160614.7629755453])
('BCI', 2171781.509970508, [-54404.74950131768, -82711.37865917428, -119212.42555527993, -137881.45189064168, -167461.2811161615, -181976.1016340377, -185713.69328662078, -160618.33925465815])
('BCI', 2171781.514112506, [-54414.11488224446, -82703.4214381482, -119200.7355929298, -137866.81149802345, -167446.7301305211, -181965.5516106548, -185732.60286242998, -160608.59389407563])
('BCI', 2171781.519054972, [-54440.31112674608, -82699.08519972386, -119188.46448522384, -137849.2877303705, -167428.35699657883, -181954.57690412723, -185771.02551114865, -160602.4695160949])
('BCI', 2171781.522071456, [-54429.604641151986, -82701.02980149149, -119192.4877992258, -137856.37323336283, -167436.33656934937, -181960.36600594118, -185754.1499440849, -160608.72800454235])
('BCI', 2171781.525079819, [-54399.675655326326, -82702.48266488107, -119201.42849700792, -137871.84064052592, -167453.86033700232, -181970.82662234624, -185713.26860347614, -160615.2100104344])
('BCI', 2171781.530067884, [-54404.3918734064, -82697.98996424556, -119195.12530507152, -137864.15164043327, -167446.59602005436, -181965.52925891033, -185725.31619373756, -160609.97970223185])
('BCI', 2171781.534085838, [-54432.756237120186, -82693.09493220985, -119181.84836886506, -137845.1303059018, -167426.32298783338, -181953.41461341557, -185767.71745296926, -160603.14006842853])
('BCI', 2171781.538080665, [-54430.20813825228, -82694.32427815489, -119183.4353427214, -137848.28190187, -167429.7651564795, -181956.81207857278, -185761.32485405504, -160608.48213535335])
('BCI', 2171781.542076811, [-54397.57459134753, -82694.27957466598, -119191.2361015363, -137863.05640495496, -167446.55131656546, -181966.5574391553, -185715.25790873266, -160614.22653367836])
('BCI', 2171781.545111151, [-54392.43369012281, -82688.31165889642, -119185.29053751119, -137857.4461170967, -167441.83509848538, -181961.97533154194, -185712.9780307982, -160607.94569348643])
('BCI', 2171781.54919819, [-54419.70281835828, -82682.18728091566, -119170.67249663742, -137836.74840173108, -167420.31036857492, -181948.36311916867, -185755.22282781874, -160598.82618174865])
('BCI', 2171781.553256322, [-54423.167338748855, -82681.91905998219, -119168.45967393633, -137834.2226546076, -167417.85167668483, -181947.5361046238, -185759.53671449862, -160600.83783874963])
('BCI', 2171781.558176404, [-54394.57945759052, -82686.6129263178, -119180.70842989784, -137853.17693390572, -167438.72820600608, -181961.61770363068, -185718.56596691205, -160611.52197259926])
('BCI', 2171781.562191611, [-54382.66597779584, -82683.05899894942, -119179.38967697498, -137853.86983798383, -167440.65045602925, -181961.66240711958, -185707.07717026203, -160609.0632807092])
('BCI', 2171781.566210739, [-54408.92927753083, -82677.06873143539, -119165.57629890161, -137834.40146856327, -167420.44447904165, -181948.76545056887, -185748.38319401542, -160600.27904513825])
('BCI', 2171781.570202988, [-54421.96034454827, -82676.77815875747, -119161.5306331552, -137828.61236674935, -167414.38715629425, -181946.2844069343, -185764.92348491235, -160601.7095567834])
('BCI', 2171781.573236646, [-54397.52988785862, -82681.53908032646, -119173.06413329413, -137846.60552103588, -167433.94493269266, -181959.71780535197, -185727.2831472496, -160612.55015284423])
('BCI', 2171781.577215087, [-54379.76025101665, -82678.92392622518, -119174.56170017264, -137851.70171877168, -167440.5163455625, -181962.82469783124, -185705.35608593895, -160612.50544935532])
('BCI', 2171781.581222244, [-54401.91082977186, -82671.88312672176, -119160.86008082153, -137832.8815499403, -167421.29384533095, -181950.33007268072, -185741.23063578972, -160602.916550984])
('BCI', 2171781.585231329, [-54418.78639683562, -82668.4633098201, -119151.76292082822, -137820.54338700097, -167408.30748180242, -181942.55166561028, -185765.59403724602, -160599.78730676023])
('BCI', 2171781.590197826, [-54395.74174830219, -82670.8102429879, -119159.4742726653, -137833.84267495188, -167423.01492965402, -181952.0958604927, -185731.4852752072, -160607.83393476414])
('BCI', 2171781.594208709, [-54372.205361390756, -82670.47496682107, -119164.77163610121, -137844.01271867903, -167434.99546468206, -181958.9578460405, -185701.13160623692, -160610.80671677671])
('BCI', 2171781.597221956, [-54389.32679764352, -82664.99878942952, -119154.0204470182, -137829.30527082746, -167419.79627845244, -181949.1454302246, -185730.2335775177, -160602.98360621734])
('BCI', 2171781.601213279, [-54410.89623104289, -82660.61784751629, -119142.866926535, -137813.56964273093, -167403.25598755552, -181939.15420045308, -185761.97305464424, -160597.909760226])
('BCI', 2171781.605198995, [-54392.29957965608, -82661.53426903895, -119147.6725515929, -137822.55504400196, -167413.38132779376, -181945.68090983402, -185734.50276070868, -160603.90002774002])
('BCI', 2171781.609237281, [-54363.868160708924, -82661.64602776124, -119154.51218539622, -137835.2284831081, -167428.11112738983, -181954.17457272703, -185696.63890560137, -160608.0127487198])
('BCI', 2171781.613218828, [-54372.09360266848, -82653.88997243524, -119143.13514746848, -137821.05747712345, -167414.20834233862, -181943.87041853316, -185714.96733605475, -160598.44620209292])
('BCI', 2171781.618308075, [-54400.61442859345, -82651.2077631006, -119132.58512408557, -137805.14303507126, -167397.4668857416, -181934.46033411747, -185756.6533394639, -160594.6017020466])
('BCI', 2171781.62232949, [-54392.88072501191, -82653.88997243524, -119137.25663867673, -137812.85438690835, -167405.93819689014, -181941.07645047625, -185742.6387956904, -160602.4695160949])
